dateTime,spotID,lat,long,speed,dist,station
2018-08-06T03:45:03Z,0-2571714,44.91418,-126.20369,0.549248873,0.302239449,3
2018-08-06T04:14:11Z,0-2571714,44.91214,-126.20596,0.595215068,0.289009983,3
2018-08-06T04:40:56Z,0-2571714,44.90987,-126.20819,0.690058113,0.307650909,3
2018-08-06T05:14:23Z,0-2571714,44.90716,-126.21109,0.678654417,0.378349838,3
2018-08-06T06:12:28Z,0-2571714,44.90267,-126.21681,0.695302232,0.673091189,3
2018-08-06T07:10:18Z,0-2571714,44.89782,-126.22194,0.699557257,0.674295467,3
2018-08-06T07:43:50Z,0-2571714,44.89555,-126.22429,0.56039467,0.313198354,3
2018-08-06T08:11:31Z,0-2571714,44.89253,-126.22609,0.789981434,0.364488656,3
2018-08-06T08:39:39Z,0-2571714,44.88984,-126.22836,0.743454702,0.348597649,3
2018-08-06T09:13:06Z,0-2571714,44.88668,-126.23065,0.70857332,0.395029626,3
2018-08-06T09:39:04Z,0-2571714,44.88441,-126.23244,0.668237949,0.289198535,3
2018-08-06T10:09:04Z,0-2571714,44.88239,-126.23407,0.517596222,0.258798111,3
2018-08-06T10:42:04Z,0-2571714,44.88005,-126.23567,0.525712917,0.289142104,3
2018-08-06T11:08:36Z,0-2571714,44.87812,-126.23692,0.533956768,0.236127549,3
2018-08-06T11:38:20Z,0-2571714,44.8761,-126.23907,0.568084255,0.281517309,3
2018-08-06T12:41:07Z,0-2571714,44.87146,-126.24467,0.649362109,0.679485296,3
2018-08-06T13:07:38Z,0-2571714,44.86932,-126.24752,0.741127347,0.327537114,3
2018-08-06T13:37:38Z,0-2571714,44.86739,-126.25027,0.610676481,0.305338241,3
2018-08-06T14:11:15Z,0-2571714,44.86559,-126.25334,0.561237426,0.314448858,3
2018-08-06T14:37:10Z,0-2571714,44.86396,-126.25504,0.522123411,0.225528307,3
2018-08-06T15:07:10Z,0-2571714,44.86224,-126.25667,0.461005116,0.230502558,3
2018-08-06T15:36:55Z,0-2571714,44.8601,-126.25889,0.59604577,0.295539361,3
2018-08-06T16:06:55Z,0-2571714,44.85847,-126.26086,0.47773127,0.238865635,3
2018-08-06T16:39:23Z,0-2571714,44.85609,-126.26334,0.608396131,0.329209907,3
2018-08-06T17:08:39Z,0-2571714,44.85385,-126.26544,0.613392161,0.299199065,3
2018-08-06T17:36:25Z,0-2571714,44.85165,-126.2673,0.616471985,0.285289535,3
2018-08-06T18:09:41Z,0-2571714,44.84924,-126.27013,0.629396398,0.348965336,3
2018-08-06T18:39:41Z,0-2571714,44.84628,-126.27296,0.795627964,0.397813982,3
2018-08-06T19:06:34Z,0-2571714,44.84369,-126.27576,0.810401242,0.363104779,3
2018-08-06T19:35:31Z,0-2571714,44.84075,-126.2778,0.75515202,0.36436085,3
2018-08-06T20:06:34Z,0-2571714,44.83768,-126.27954,0.710840191,0.367859799,3
2018-08-06T20:35:10Z,0-2571714,44.8349,-126.28091,0.686809561,0.327379224,3
2018-08-06T21:04:49Z,0-2571714,44.83197,-126.2832,0.753940778,0.372572401,3
2018-08-06T21:34:49Z,0-2571714,44.82991,-126.285,0.539138093,0.269569046,3
2018-08-06T22:03:58Z,0-2571714,44.82762,-126.28707,0.622822013,0.302587695,3
2018-08-06T22:33:58Z,0-2571714,44.82517,-126.2899,0.704893189,0.352446594,3
2018-08-06T23:03:58Z,0-2571714,44.82298,-126.2923,0.617276383,0.308638192,3
2018-08-06T23:35:35Z,0-2571714,44.82063,-126.29479,0.620718277,0.327084047,3
2018-08-07T00:05:35Z,0-2571714,44.81823,-126.29771,0.705615048,0.352807524,3
2018-08-07T00:34:58Z,0-2571714,44.81614,-126.30157,0.783333333,0.383615741,3
2018-08-07T01:06:00Z,0-2571714,44.81485,-126.30486,0.574433419,0.297109729,3
2018-08-07T01:33:14Z,0-2571714,44.81371,-126.30774,0.574297173,0.260667106,3
2018-08-07T02:04:57Z,0-2571714,44.81242,-126.31098,0.555533436,0.293661147,3
2018-08-07T02:34:57Z,0-2571714,44.81083,-126.31313,0.490494619,0.24524731,3
2018-08-07T03:02:47Z,0-2571714,44.8092,-126.31464,0.46773928,0.216979055,3
2018-08-07T03:34:09Z,0-2571714,44.80738,-126.31688,0.514369984,0.268901197,3
2018-08-07T04:04:02Z,0-2571714,44.80552,-126.31833,0.474637409,0.236395798,3
2018-08-07T04:32:22Z,0-2571714,44.80358,-126.32021,0.554647422,0.261916838,3
2018-08-07T05:04:02Z,0-2571714,44.80093,-126.32271,0.672154235,0.354748069,3
2018-08-07T05:34:21Z,0-2571714,44.79803,-126.32509,0.738710862,0.373254183,3
2018-08-07T06:01:42Z,0-2571714,44.79541,-126.3271,0.727812038,0.331760987,3
2018-08-07T06:33:07Z,0-2571714,44.79246,-126.32889,0.682027214,0.357117027,3
2018-08-07T07:01:15Z,0-2571714,44.78964,-126.33022,0.705031097,0.330581248,3
2018-08-07T07:30:37Z,0-2571714,44.78616,-126.33116,0.804613855,0.393813781,3
2018-08-07T08:00:37Z,0-2571714,44.78247,-126.33228,0.839063,0.4195315,3
2018-08-07T08:30:28Z,0-2571714,44.77857,-126.33353,0.893559676,0.444545939,3
2018-08-07T09:01:06Z,0-2571714,44.77424,-126.3351,0.97338999,0.496969667,3
2018-08-07T09:31:01Z,0-2571714,44.76994,-126.3367,0.991449078,0.494347527,3
2018-08-07T10:02:05Z,0-2571714,44.76559,-126.33888,0.991324782,0.513285943,3
2018-08-07T10:29:35Z,0-2571714,44.76147,-126.34135,1.086232705,0.497856656,3
2018-08-07T10:59:26Z,0-2571714,44.75773,-126.34435,0.962214631,0.478701779,3
2018-08-07T11:59:02Z,0-2571714,44.75094,-126.35133,0.941597379,0.935320063,3
2018-08-07T12:28:38Z,0-2571714,44.74814,-126.35499,0.861954443,0.425230859,3
2018-08-07T12:58:38Z,0-2571714,44.74569,-126.35799,0.722689234,0.361344617,3
2018-08-07T13:29:36Z,0-2571714,44.74292,-126.36162,0.816083952,0.421189995,3
2018-08-07T13:59:36Z,0-2571714,44.74107,-126.36505,0.681356712,0.340678356,3
2018-08-07T14:27:51Z,0-2571714,44.73981,-126.36778,0.547112874,0.257598978,3
2018-08-07T14:57:51Z,0-2571714,44.73809,-126.37001,0.520500096,0.260250048,3
2018-08-07T15:30:25Z,0-2571714,44.7358,-126.37256,0.598573014,0.32489213,3
2018-08-07T15:57:25Z,0-2571714,44.73366,-126.37515,0.697940337,0.314073152,3
2018-08-07T16:27:09Z,0-2571714,44.73154,-126.37775,0.631451548,0.312919323,3
2018-08-07T16:58:22Z,0-2571714,44.72971,-126.38014,0.534038791,0.277848515,3
2018-08-07T17:28:22Z,0-2571714,44.72765,-126.38211,0.554109041,0.277054521,3
2018-08-07T17:59:05Z,0-2571714,44.72498,-126.38388,0.641032397,0.328172974,3
2018-08-07T18:26:49Z,0-2571714,44.72245,-126.38535,0.658375956,0.304315998,3
2018-08-07T20:58:15Z,0-2571714,44.7042,-126.39417,0.849917483,2.145097292,3
2018-08-07T21:25:47Z,0-2571714,44.70115,-126.39622,0.819071409,0.375862769,3
2018-08-07T21:55:47Z,0-2571714,44.69879,-126.39819,0.610434292,0.305217146,3
2018-08-07T23:56:31Z,0-2571714,44.68706,-126.40616,0.719866459,1.448531285,3
2018-08-08T00:26:31Z,0-2571714,44.68423,-126.40796,0.690692223,0.345346111,3
2018-08-08T00:56:31Z,0-2571714,44.68105,-126.40976,0.762212136,0.381106068,3
2018-08-08T01:26:28Z,0-2571714,44.67818,-126.41139,0.689387498,0.344119259,3
2018-08-08T01:53:57Z,0-2571714,44.67539,-126.41351,0.769940043,0.352675314,3
2018-08-08T02:23:53Z,0-2571714,44.67216,-126.41678,0.88755609,0.442791872,3
2018-08-08T02:53:53Z,0-2571714,44.66954,-126.42047,0.825555647,0.412777824,3
2018-08-08T03:23:38Z,0-2571714,44.66675,-126.42448,0.895711359,0.444123549,3
2018-08-08T03:55:34Z,0-2571714,44.66412,-126.42812,0.771830602,0.410785398,3
2018-08-08T04:25:53Z,0-2571714,44.66162,-126.43143,0.756452256,0.382218515,3
2018-08-08T04:55:53Z,0-2571714,44.65905,-126.43521,0.828107776,0.414053888,3
2018-08-08T05:25:53Z,0-2571714,44.65635,-126.43907,0.857330297,0.428665148,3
2018-08-08T05:52:23Z,0-2571714,44.65376,-126.44228,0.870047725,0.384271079,3
2018-08-08T06:54:04Z,0-2571714,44.64853,-126.44865,0.749109958,0.770126654,3
2018-08-08T07:22:15Z,0-2571714,44.64679,-126.45032,0.498992447,0.234387841,3
2018-08-08T07:54:04Z,0-2571714,44.64471,-126.45157,0.474305231,0.251513524,3
2018-08-08T08:24:24Z,0-2571714,44.64172,-126.45265,0.678724211,0.343132796,3
2018-08-08T08:51:32Z,0-2571714,44.63873,-126.45338,0.745812626,0.337273043,3
2018-08-08T09:21:30Z,0-2571714,44.63524,-126.45433,0.791043174,0.395082118,3
2018-08-08T09:50:56Z,0-2571714,44.63167,-126.45495,0.814899674,0.399753562,3
2018-08-08T10:20:56Z,0-2571714,44.62776,-126.45581,0.879647193,0.439823597,3
2018-08-08T10:50:49Z,0-2571714,44.62323,-126.45714,1.032695823,0.514339892,3
2018-08-08T11:20:27Z,0-2571714,44.61874,-126.45886,1.047371406,0.5172851,3
2018-08-08T11:50:27Z,0-2571714,44.61514,-126.46049,0.840893677,0.420446839,3
2018-08-08T12:20:27Z,0-2571714,44.61169,-126.46225,0.816076791,0.408038396,3
2018-08-08T12:51:25Z,0-2571714,44.60822,-126.46457,0.827963647,0.427321238,3
2018-08-08T13:19:15Z,0-2571714,44.60466,-126.46695,0.945060946,0.438403272,3
2018-08-08T13:49:15Z,0-2571714,44.60127,-126.46944,0.85085377,0.425426885,3
2018-08-08T14:19:15Z,0-2571714,44.5987,-126.4715,0.658208643,0.329104321,3
2018-08-08T14:49:03Z,0-2571714,44.59636,-126.47375,0.635198623,0.315481983,3
2018-08-08T15:20:31Z,0-2571714,44.59393,-126.47668,0.679625046,0.35642558,3
2018-08-08T15:48:40Z,0-2571714,44.59187,-126.47919,0.64693074,0.303518339,3
2018-08-08T16:20:23Z,0-2571714,44.589,-126.48212,0.746808851,0.394771456,3
2018-08-08T17:18:06Z,0-2571714,44.58409,-126.48734,0.221308917,186.0009234,3
2018-08-08T17:50:54Z,0-2571714,44.58215,-126.48907,0.467630624,0.255638074,3
2018-08-08T18:19:07Z,0-2571714,44.58077,-126.49058,0.413954197,0.19467346,3
2018-08-08T18:49:07Z,0-2571714,44.57884,-126.49152,0.454181505,0.227090753,3
2018-08-08T19:19:07Z,0-2571714,44.57639,-126.49229,0.558073865,0.279036932,3
2018-08-08T19:48:04Z,0-2571714,44.57371,-126.49266,0.620222628,0.299257418,3
2018-08-08T20:18:28Z,0-2571714,44.57058,-126.49295,0.687983375,0.348578243,3
2018-08-08T20:47:58Z,0-2571714,44.56702,-126.49347,0.80898268,0.397749818,3
2018-08-08T21:18:01Z,0-2571714,44.5626,-126.49509,1.013801058,0.507745363,3
2018-08-08T21:46:35Z,0-2571714,44.55829,-126.49675,1.043384585,0.496766994,3
2018-08-08T22:17:51Z,0-2571714,44.55394,-126.49884,0.980813978,0.511113062,3
2018-08-08T22:46:27Z,0-2571714,44.55047,-126.50107,0.89026766,0.424360918,3
2018-08-08T23:16:37Z,0-2571714,44.54667,-126.50357,0.928170715,0.466663609,3
2018-08-08T23:45:59Z,0-2571714,44.54326,-126.50658,0.915551089,0.448111394,3
2018-08-09T00:17:29Z,0-2571714,44.53991,-126.50943,0.83000416,0.435752184,3
2018-08-09T00:45:31Z,0-2571714,44.53712,-126.51201,0.795567979,0.371707039,3
2018-08-09T01:16:34Z,0-2571714,44.53511,-126.51454,0.580751369,0.300538834,3
2018-08-09T01:45:10Z,0-2571714,44.5332,-126.51709,0.615681977,0.293475076,3
2018-08-09T02:16:03Z,0-2571714,44.53111,-126.52045,0.687612445,0.353929406,3
2018-08-09T02:44:46Z,0-2571714,44.52898,-126.52382,0.746878464,0.357464331,3
2018-08-09T03:15:59Z,0-2571714,44.52697,-126.52728,0.681001187,0.354309784,3
2018-08-09T03:45:07Z,0-2571714,44.52547,-126.53044,0.620880332,0.301471894,3
2018-08-09T04:15:07Z,0-2571714,44.52418,-126.53293,0.488797312,0.244398656,3
2018-08-09T04:44:03Z,0-2571714,44.52285,-126.53526,0.491403163,0.236965525,3
2018-08-09T05:14:58Z,0-2571714,44.52143,-126.53758,0.471061117,0.242727326,3
2018-08-09T05:45:21Z,0-2571714,44.51995,-126.54006,0.50702285,0.256750738,3
2018-08-09T06:15:21Z,0-2571714,44.51832,-126.54263,0.546099742,0.273049871,3
2018-08-09T06:43:44Z,0-2571714,44.51687,-126.54492,0.513950335,0.243127061,3
2018-08-09T07:14:53Z,0-2571714,44.51537,-126.54575,0.345306103,0.179271418,3
2018-08-09T07:45:29Z,0-2571714,44.51353,-126.54602,0.403115524,0.205588917,3
2018-08-09T08:14:06Z,0-2571714,44.51122,-126.54533,0.550357686,0.262490041,3
2018-08-09T08:43:05Z,0-2571714,44.5081,-126.54469,0.725416205,0.350416328,3
2018-08-09T09:13:30Z,0-2571714,44.50419,-126.54408,0.862396163,0.437186944,3
2018-08-09T09:42:29Z,0-2571714,44.49966,-126.54463,1.046007235,0.505279606,3
2018-08-09T10:13:21Z,0-2571714,44.49461,-126.54503,1.092570663,0.562066908,3
2018-08-09T10:41:54Z,0-2571714,44.48981,-126.54604,1.133591943,0.539400833,3
2018-08-09T11:12:53Z,0-2571714,44.48471,-126.54738,1.116713038,0.576658205,3
2018-08-09T11:41:31Z,0-2571714,44.48018,-126.54883,1.082155926,0.516428856,3
2018-08-09T12:12:28Z,0-2571714,44.47565,-126.54999,0.992124513,0.511770895,3
2018-08-09T12:42:04Z,0-2571714,44.47158,-126.55162,0.953700757,0.470492374,3
2018-08-09T13:11:37Z,0-2571714,44.46749,-126.55368,0.980999766,0.483142385,3
2018-08-09T13:41:02Z,0-2571714,44.46356,-126.55585,0.957840368,0.469607847,3
2018-08-09T14:11:28Z,0-2571714,44.4599,-126.55827,0.88718049,0.44999766,3
2018-08-09T14:40:42Z,0-2571714,44.45692,-126.5609,0.804041764,0.391747015,3
2018-08-09T15:11:30Z,0-2571714,44.45396,-126.56398,0.79912842,0.410219256,3
2018-08-09T15:40:37Z,0-2571714,44.45116,-126.56724,0.834854766,0.405136465,3
2018-08-09T16:10:37Z,0-2571714,44.44867,-126.57042,0.750008149,0.375004074,3
2018-08-09T16:40:55Z,0-2571714,44.4464,-126.57344,0.689998568,0.348449277,3
2018-08-09T17:10:35Z,0-2571714,44.4443,-126.57715,0.761250414,0.376396038,3
2018-08-09T17:40:37Z,0-2571714,44.44243,-126.58153,0.810898305,0.405899651,3
2018-08-09T18:10:37Z,0-2571714,44.44136,-126.58479,0.570927735,0.285463868,3
2018-08-09T18:40:05Z,0-2571714,44.44041,-126.5878,0.533174843,0.261848089,3
2018-08-09T19:09:36Z,0-2571714,44.43996,-126.58965,0.316168389,0.155537282,3
2018-08-09T19:40:05Z,0-2571714,44.4397,-126.59044,0.136228263,0.069211526,3
2018-08-09T20:10:05Z,0-2571714,44.43897,-126.59061,0.164478966,0.082239483,3
2018-08-09T20:38:47Z,0-2571714,44.43751,-126.59088,0.342134247,0.163654215,3
2018-08-09T21:10:00Z,0-2571714,44.43551,-126.59132,0.432433391,0.224985484,3
2018-08-09T21:38:21Z,0-2571714,44.43351,-126.59157,0.472234997,0.223131036,3
2018-08-09T22:09:52Z,0-2571714,44.43135,-126.59129,0.458907352,0.241053834,3
2018-08-09T22:37:57Z,0-2571714,44.42902,-126.59033,0.576767329,0.269959153,3
2018-08-09T23:08:25Z,0-2571714,44.42616,-126.5889,0.664834725,0.337588299,3
2018-08-09T23:39:03Z,0-2571714,44.42282,-126.58737,0.765106003,0.390629121,3
2018-08-10T00:08:05Z,0-2571714,44.41938,-126.58578,0.832175752,0.4026806,3
2018-08-10T00:39:25Z,0-2571714,44.41544,-126.58543,0.840065382,0.438700811,3
2018-08-10T01:08:24Z,0-2571714,44.4119,-126.58574,0.815931105,0.394140053,3
2018-08-10T01:37:11Z,0-2571714,44.4081,-126.58655,0.890426672,0.427157462,3
2018-08-10T02:08:34Z,0-2571714,44.40443,-126.58768,0.798436597,0.417626698,3
2018-08-10T02:36:59Z,0-2571714,44.40085,-126.58939,0.887831298,0.420486768,3
2018-08-10T03:07:42Z,0-2571714,44.39707,-126.59166,0.893281177,0.457310336,3
2018-08-10T03:36:54Z,0-2571714,44.39391,-126.59441,0.850451599,0.413886445,3
2018-08-10T04:07:49Z,0-2571714,44.39066,-126.59756,0.853494285,0.439786638,3
2018-08-10T04:36:52Z,0-2571714,44.38773,-126.60046,0.824604552,0.399246037,3
2018-08-10T05:07:50Z,0-2571714,44.38471,-126.60364,0.814756408,0.420504835,3
2018-08-10T05:38:38Z,0-2571714,44.38243,-126.60646,0.659715402,0.338653906,3
2018-08-10T06:07:25Z,0-2571714,44.38116,-126.60825,0.418276725,0.20065664,3
2018-08-10T06:37:05Z,0-2571714,44.37978,-126.61055,0.483326098,0.238977904,3
2018-08-10T07:07:30Z,0-2571714,44.37847,-126.61275,0.449515129,0.227879197,3
2018-08-10T07:37:34Z,0-2571714,44.37703,-126.61464,0.438532912,0.219753715,3
2018-08-10T08:07:01Z,0-2571714,44.37571,-126.61607,0.378437402,0.185749692,3
2018-08-10T08:37:26Z,0-2571714,44.3744,-126.61711,0.330432629,0.167510986,3
2018-08-10T09:07:26Z,0-2571714,44.37243,-126.61728,0.438648801,0.219324401,3
2018-08-10T09:35:16Z,0-2571714,44.37044,-126.61702,0.47877135,0.22209671,3
2018-08-10T10:05:05Z,0-2571714,44.36768,-126.61629,0.628159869,0.312160557,3
2018-08-10T10:36:28Z,0-2571714,44.36443,-126.61522,0.70943348,0.371073123,3
2018-08-10T11:04:52Z,0-2571714,44.36116,-126.61383,0.802562196,0.379879439,3
2018-08-10T11:35:58Z,0-2571714,44.3568,-126.61261,0.953336301,0.494145982,3
2018-08-10T12:06:00Z,0-2571714,44.35255,-126.61134,0.964905857,0.482988987,3
2018-08-10T12:36:00Z,0-2571714,44.34779,-126.61014,1.075022162,0.537511081,3
2018-08-10T13:04:25Z,0-2571714,44.34357,-126.6093,1.000149173,0.473681761,3
2018-08-10T13:34:36Z,0-2571714,44.33831,-126.60936,1.161909442,0.584505,3
2018-08-10T14:03:58Z,0-2571714,44.3334,-126.60965,1.115720714,0.546083305,3
2018-08-10T14:34:43Z,0-2571714,44.32866,-126.61026,1.0320878,0.528944998,3
2018-08-10T15:03:27Z,0-2571714,44.32434,-126.61124,1.01559147,0.486355471,3
2018-08-10T15:34:05Z,0-2571714,44.32023,-126.61283,0.928366472,0.47398266,3
2018-08-10T16:04:05Z,0-2571714,44.31714,-126.61446,0.734308651,0.367154325,3
2018-08-10T16:34:46Z,0-2571714,44.31517,-126.61644,0.52786822,0.269945943,3
2018-08-10T17:02:41Z,0-2571714,44.31395,-126.61813,0.41093437,0.19119863,3
2018-08-10T17:32:30Z,0-2571714,44.31281,-126.61879,0.276053631,0.137183318,3
2018-08-10T18:03:27Z,0-2571714,44.31147,-126.61943,0.305158016,0.157410677,3
2018-08-10T18:32:02Z,0-2571714,44.31042,-126.61984,0.25435797,0.121173311,3
2018-08-10T19:03:22Z,0-2571714,44.30933,-126.62041,0.247741129,0.129375923,3
2018-08-10T19:31:35Z,0-2571714,44.3082,-126.62086,0.277700432,0.130596342,3
2018-08-10T20:02:05Z,0-2571714,44.30711,-126.62016,0.262380725,0.133376869,3
2018-08-10T20:32:05Z,0-2571714,44.30582,-126.61887,0.352942248,0.176471124,3
2018-08-10T21:00:58Z,0-2571714,44.30387,-126.61723,0.52583555,0.253131391,3
2018-08-10T21:33:50Z,0-2571714,44.30105,-126.61539,0.631728901,0.346047054,3
2018-08-10T22:00:26Z,0-2571714,44.29858,-126.61377,0.684325405,0.303384263,3
2018-08-10T22:32:35Z,0-2571714,44.29513,-126.61151,0.790666477,0.423665454,3
2018-08-10T23:02:30Z,0-2571714,44.29152,-126.60913,0.89014406,0.443835719,3
2018-08-10T23:29:50Z,0-2571714,44.28769,-126.60649,1.042438113,0.474888474,3
2018-08-10T23:59:43Z,0-2571714,44.28308,-126.60358,1.129303293,0.562455779,3
2018-08-11T00:29:27Z,0-2571714,44.2776,-126.60053,1.323356702,0.655796766,3
2018-08-11T00:59:27Z,0-2571714,44.27232,-126.59821,1.230485009,0.615242504,3
2018-08-11T01:32:05Z,0-2571714,44.26652,-126.5964,1.214375544,0.660485365,3
2018-08-11T02:02:05Z,0-2571714,44.26038,-126.5952,1.377913365,0.688956683,3
2018-08-11T02:28:54Z,0-2571714,44.25536,-126.59457,1.253115413,0.560072972,3
2018-08-11T02:59:35Z,0-2571714,44.25005,-126.59488,1.154799073,0.590551415,3
2018-08-11T03:29:35Z,0-2571714,44.24503,-126.59651,1.145598939,0.57279947,3
2018-08-11T03:58:24Z,0-2571714,44.24157,-126.59843,0.861845397,0.413925192,3
2018-08-11T04:29:07Z,0-2571714,44.23818,-126.60046,0.80107982,0.410108363,3
2018-08-11T04:57:54Z,0-2571714,44.23569,-126.60258,0.676223024,0.324399212,3
2018-08-11T05:27:27Z,0-2571714,44.23361,-126.60496,0.607679616,0.299282211,3
2018-08-11T05:57:27Z,0-2571714,44.23241,-126.60608,0.321160523,0.160580262,3
2018-08-11T06:28:24Z,0-2571714,44.23183,-126.60689,0.177054784,0.091330759,3
2018-08-11T06:58:24Z,0-2571714,44.23123,-126.60706,0.136078876,0.068039438,3
2018-08-11T07:28:24Z,0-2571714,44.23059,-126.60672,0.152252329,0.076126165,3
2018-08-11T07:57:37Z,0-2571714,44.22961,-126.60587,0.263552056,0.12833521,3
2018-08-11T08:26:18Z,0-2571714,44.2282,-126.60455,0.395067184,0.188864062,3
2018-08-11T08:58:29Z,0-2571714,44.22603,-126.60266,0.530412647,0.284507451,3
2018-08-11T09:27:32Z,0-2571714,44.22356,-126.60065,0.656789037,0.317995359,3
2018-08-11T09:56:35Z,0-2571714,44.22126,-126.59798,0.687605527,0.332915676,3
2018-08-11T10:27:20Z,0-2571714,44.21815,-126.59508,0.811863867,0.416080232,3
2018-08-11T10:55:05Z,0-2571714,44.21461,-126.59173,1.028780101,0.475810797,3
2018-08-11T11:27:52Z,0-2571714,44.20999,-126.58781,1.100683785,0.60140139,3
2018-08-11T11:55:05Z,0-2571714,44.20552,-126.58435,1.253246556,0.568486563,3
2018-08-11T12:24:41Z,0-2571714,44.19999,-126.58029,1.408592432,0.6949056,3
2018-08-11T12:57:22Z,0-2571714,44.19341,-126.57629,1.464984841,0.798009798,3
2018-08-11T13:24:24Z,0-2571714,44.18778,-126.57306,1.502114564,0.676786062,3
2018-08-11T13:54:11Z,0-2571714,44.18138,-126.56927,1.557279142,0.773016063,3
2018-08-11T14:25:06Z,0-2571714,44.17393,-126.56628,1.672205716,0.861650445,3
2018-08-11T14:55:06Z,0-2571714,44.16758,-126.56439,1.443185737,0.721592869,3
2018-08-11T15:23:37Z,0-2571714,44.16167,-126.56355,1.388914835,0.660120356,3
2018-08-11T15:56:27Z,0-2571714,44.15569,-126.5632,1.215336797,0.665059303,3
2018-08-11T16:23:22Z,0-2571714,44.15163,-126.56345,1.006597868,0.451570988,3
2018-08-11T16:53:15Z,0-2571714,44.14761,-126.56398,0.90088546,0.448691008,3
2018-08-11T17:23:50Z,0-2571714,44.1441,-126.56409,0.765344807,0.390113256,3
2018-08-11T17:54:26Z,0-2571714,44.14093,-126.56443,0.692713024,0.353283642,3
2018-08-11T18:24:26Z,0-2571714,44.13917,-126.56409,0.394891357,0.197445679,3
2018-08-11T18:52:26Z,0-2571714,44.13752,-126.56389,0.394364637,0.184036831,3
2018-08-11T19:24:09Z,0-2571714,44.13638,-126.56287,0.285069057,0.150690671,3
2018-08-11T19:52:32Z,0-2571714,44.13542,-126.56102,0.385725142,0.182469421,3
2018-08-11T20:22:01Z,0-2571714,44.13422,-126.55865,0.471802216,0.231838367,3
2018-08-11T20:53:35Z,0-2571714,44.13242,-126.55563,0.596274158,0.31370646,3
2018-08-11T21:21:34Z,0-2571714,44.1307,-126.55246,0.6810285,0.317624125,3
2018-08-11T21:51:20Z,0-2571714,44.12825,-126.54846,0.847041902,0.420226899,3
2018-08-11T22:23:35Z,0-2571714,44.12453,-126.54387,1.028841969,0.553002559,3
2018-08-11T22:51:14Z,0-2571714,44.12078,-126.54019,1.107290263,0.510276263,3
2018-08-11T23:21:03Z,0-2571714,44.1165,-126.53619,1.153672069,0.573310925,3
2018-08-11T23:52:53Z,0-2571714,44.11153,-126.5322,1.202433426,0.637957734,3
2018-08-12T00:22:11Z,0-2571714,44.10675,-126.52849,1.246148432,0.608535818,3
2018-08-12T00:53:26Z,0-2571714,44.10154,-126.52459,1.262880696,0.657750363,3
2018-08-12T01:23:26Z,0-2571714,44.09553,-126.52176,1.410393784,0.705196892,3
2018-08-12T01:50:07Z,0-2571714,44.09092,-126.51971,1.209517563,0.537899338,3
2018-08-12T02:21:54Z,0-2571714,44.08533,-126.51793,1.203038361,0.637276154,3
2018-08-12T02:51:59Z,0-2571714,44.08052,-126.51651,1.089822999,0.546425143,3
2018-08-12T03:19:14Z,0-2571714,44.07644,-126.51518,1.025379993,0.465693413,3
2018-08-12T03:48:39Z,0-2571714,44.07205,-126.51382,1.01943645,0.499807037,3
2018-08-12T04:18:39Z,0-2571714,44.06814,-126.51219,0.90730843,0.453654215,3
2018-08-12T04:48:39Z,0-2571714,44.06535,-126.51099,0.649144077,0.324572038,3
2018-08-12T05:18:31Z,0-2571714,44.06249,-126.51105,0.638479566,0.317820939,3
2018-08-12T05:50:24Z,0-2571714,44.06005,-126.51115,0.510426855,0.271235159,3
2018-08-12T06:18:02Z,0-2571714,44.05832,-126.5112,0.417469555,0.192267923,3
2018-08-12T06:50:45Z,0-2571714,44.05683,-126.51102,0.304773075,0.166185985,3
2018-08-12T07:19:20Z,0-2571714,44.05566,-126.51096,0.273078326,0.13009148,3
2018-08-12T07:47:20Z,0-2571714,44.05486,-126.50995,0.257604088,0.120215241,3
2018-08-12T08:20:47Z,0-2571714,44.05386,-126.50787,0.359314424,0.200317792,3
2018-08-12T08:49:58Z,0-2571714,44.05291,-126.50565,0.425292851,0.206857717,3
2018-08-12T09:19:58Z,0-2571714,44.05132,-126.5023,0.642746122,0.321373061,3
2018-08-12T10:17:44Z,0-2571714,44.04662,-126.49533,0.794242986,0.764679497,3
2018-08-12T12:48:55Z,0-2571714,44.02848,-126.47091,1.115054925,2.809628673,3
2018-08-12T13:18:55Z,0-2571714,44.0238,-126.46619,1.286234554,0.643117277,3
2018-08-12T13:48:55Z,0-2571714,44.01766,-126.46198,1.522340768,0.761170384,3
2018-08-12T14:17:29Z,0-2571714,44.01026,-126.45664,1.947130135,0.927050292,3
2018-08-12T14:47:29Z,0-2571714,44.00721,-126.45638,0.679067346,0.339533673,3
2018-08-12T15:48:12Z,0-2571714,43.99833,-126.45348,1.0017548,1.013720205,3
2018-08-12T16:14:18Z,0-2571714,43.99544,-126.45207,0.782640239,0.340448504,3
2018-08-12T16:44:26Z,0-2571714,43.99297,-126.45117,0.565055043,0.2837832,3
2018-08-12T19:13:05Z,0-2571714,43.98759,-126.44464,0.320816707,0.794823392,3
2018-08-12T19:43:05Z,0-2571714,43.9875,-126.44249,0.345538072,0.172769036,3
2018-08-12T20:16:12Z,0-2571714,43.98719,-126.43974,0.404545543,0.223286665,3
2018-08-12T20:46:25Z,0-2571714,43.9869,-126.4368,0.472683031,0.238048427,3
2018-08-12T21:15:28Z,0-2571714,43.98621,-126.43379,0.523277953,0.253353742,3
