dateTime,spotID,lat,long,speed,dist,station,BB_20-24000
2018-08-17T17:20:00Z,0-2571709,38.51346,-126.7968,1.9420035448675612,0.29723443145056283,8,NA
2018-08-17T17:40:00Z,0-2571609,38.50681,-126.79558,1.9028738315821956,0.745820826767355,8,NA
2018-08-17T17:50:00Z,0-2571709,38.50554,-126.79529,1.7903635734231416,0.14322908587385133,8,NA
2018-08-17T18:10:00Z,0-2571609,38.49945,-126.79401,1.857429389556185,0.6851850637029483,8,NA
2018-08-17T18:20:00Z,0-2571709,38.49683,-126.79352,1.834065501089182,0.29395994281346055,8,NA
2018-08-17T19:20:00Z,0-2571709,38.48223,-126.7909,1.2378846694991252,0.1939352648881963,8,NA
2018-08-17T19:40:00Z,0-2571609,38.47647,-126.79006,1.916365771414589,0.6435795049000661,8,NA
2018-08-17T19:50:00Z,0-2571709,38.47395,-126.78978,1.7104500574781656,0.2807988844359988,8,NA
2018-08-17T20:10:00Z,0-2571609,38.469,-126.7892,1.643086103531838,0.5518030831027756,8,NA
2018-08-17T20:20:00Z,0-2571709,38.46729,-126.78905,1.604149981176458,0.1902700116562077,8,NA
2018-08-17T20:40:00Z,0-2571609,38.46193,-126.78862,1.6308620967255338,0.5961706998030007,8,NA
2018-08-17T20:50:00Z,0-2571709,38.45987,-126.78842,1.5606989736863484,0.22933604363335505,8,NA
2018-08-17T21:10:00Z,0-2571609,38.45482,-126.78792,1.5276830966375228,0.5622722508457549,8,NA
2018-08-17T21:20:00Z,0-2571709,38.45271,-126.78767,1.4626016379139346,0.23523509676449111,8,NA
2018-08-17T21:40:00Z,0-2571609,38.44869,-126.78714,1.434347683934141,0.44863208114162295,8,NA
2018-08-17T21:50:00Z,0-2571709,38.44688,-126.78687,1.2077418335995744,0.20229675712792872,8,NA
2018-08-17T22:10:00Z,0-2571609,38.44193,-126.78615,1.5826770648383242,0.5530577076573922,8,NA
2018-08-17T22:20:00Z,0-2571709,38.44001,-126.78601,1.417944817831829,0.21347946979579205,8,NA
2018-08-17T22:40:00Z,0-2571609,38.43571,-126.78546,1.372835879430961,0.4797298712011525,8,NA
2018-08-17T22:50:00Z,0-2571709,38.43304,-126.78514,1.6903907985847326,0.2976966017507557,8,NA
2018-08-17T23:10:00Z,0-2571609,38.42884,-126.78452,1.4491143536657087,0.4693520378817268,8,NA
