yyyy-mm-ddTHH:MM:SSZ, TOL_25, TOL_31.5, TOL_40, TOL_50, TOL_63, TOL_80, TOL_100, TOL_125, TOL_160, TOL_200, TOL_250, TOL_315, TOL_400, TOL_500, TOL_630, TOL_800, TOL_1000, TOL_1250, TOL_1600, TOL_2000, TOL_2500, TOL_3150, TOL_4000, TOL_5000, TOL_6300, TOL_8000, TOL_10000, TOL_12500, TOL_16000, TOL_20000 
2018-10-11T10:26:55.000Z, 95.943810, 92.300846, 92.252830, 94.486615, 92.350437, 90.440943, 90.143611, 92.550617, 85.511028, 82.263591, 81.220875, 81.328061, 87.316262, 81.888788, 81.819274, 81.851578, 82.015608, 82.038319, 81.369518, 79.446054, 78.507107, 77.986896, 78.012977, 78.380195, 76.807817, 75.650518, 74.939797, 74.094146, 73.860520, 71.414399
2018-10-11T10:46:55.000Z, 96.218112, 92.207090, 91.842252, 93.389956, 91.287591, 90.086223, 88.488053, 89.671252, 82.896339, 80.790350, 80.663756, 80.213788, 86.120211, 81.016802, 81.403591, 81.413549, 81.562486, 81.530232, 80.827780, 78.842758, 77.913717, 77.453450, 77.259840, 76.788485, 75.867145, 75.116100, 74.325424, 73.546194, 73.169476, 70.517823
2018-10-11T11:06:55.000Z, 95.286644, 91.592555, 91.289463, 93.500316, 91.856330, 90.425804, 88.236691, 88.932544, 83.853175, 81.225306, 81.275736, 80.346039, 89.003939, 81.550346, 81.395288, 81.478858, 81.375852, 81.378572, 80.721874, 78.675302, 77.760289, 77.191876, 76.986409, 76.754732, 75.881341, 74.850526, 74.137168, 73.329276, 72.928971, 70.294154
2018-10-11T11:26:55.000Z, 95.103003, 90.842485, 91.856772, 93.480005, 90.807430, 89.772241, 87.597775, 89.023939, 82.991338, 80.957964, 80.531057, 84.528971, 83.692096, 81.517466, 81.737748, 81.581415, 81.519877, 81.486586, 81.053887, 79.428473, 78.700016, 78.201474, 78.046172, 77.756338, 77.043487, 76.513997, 76.285265, 76.209999, 78.168861, 79.017073
2018-10-11T11:46:55.000Z, 95.716259, 90.776733, 91.100241, 93.667984, 90.862629, 90.002121, 87.191373, 88.861081, 82.354708, 80.146746, 79.542353, 82.812446, 79.637685, 79.582022, 80.359651, 79.955549, 79.966873, 79.866474, 78.945417, 76.991452, 75.868312, 75.400001, 75.217176, 74.935271, 74.089885, 73.645401, 73.345961, 73.548030, 75.772375, 75.849531
2018-10-11T12:06:55.000Z, 95.589747, 91.525552, 91.520494, 93.478579, 91.380130, 89.579183, 86.739364, 85.969418, 81.764870, 80.363540, 79.397371, 82.317999, 79.236670, 78.033687, 78.294017, 77.821726, 77.724925, 77.585917, 76.278554, 72.320568, 69.456477, 68.235050, 68.510853, 68.487276, 65.794215, 64.945947, 64.755109, 65.280598, 67.492487, 66.987372
2018-10-11T12:26:55.000Z, 96.849926, 92.739145, 91.994667, 93.363478, 92.793084, 91.533383, 86.299255, 85.865626, 81.329895, 79.891450, 79.948821, 81.254715, 79.882816, 79.432751, 78.835181, 78.267617, 78.179233, 78.071553, 76.699146, 72.618303, 69.823727, 67.572575, 67.953400, 67.395519, 66.816175, 69.478625, 71.753505, 73.768115, 78.084571, 78.825496
2018-10-11T12:46:55.000Z, 97.681593, 93.073743, 91.584552, 93.704898, 92.428547, 91.318916, 86.895104, 85.587205, 82.203167, 81.097862, 80.694718, 81.462889, 79.617575, 79.062275, 78.322233, 77.289078, 76.731862, 76.384790, 75.033420, 70.879583, 67.660903, 65.783160, 66.242680, 65.628467, 63.514100, 64.243233, 66.089973, 68.211192, 72.614080, 73.839925
2018-10-11T13:06:55.000Z, 97.204690, 93.561354, 92.555094, 94.622000, 91.401087, 90.304120, 88.387570, 87.142801, 81.883557, 80.756274, 80.184932, 79.167306, 82.540839, 78.648205, 77.474152, 76.958625, 76.622890, 76.363517, 75.179793, 70.659693, 67.573471, 66.820005, 68.163915, 67.343374, 65.119006, 65.929657, 67.324234, 69.210813, 73.412087, 73.975812
2018-10-11T13:26:55.000Z, 95.706725, 94.013914, 92.695869, 95.159756, 92.234396, 92.726164, 91.003971, 88.445822, 84.176033, 82.819490, 80.623339, 79.636045, 82.802734, 78.894019, 77.566630, 76.954985, 75.915198, 74.695745, 72.461445, 68.467362, 66.494282, 65.334951, 65.141439, 63.042101, 61.299012, 62.108180, 64.593597, 66.564677, 70.786749, 71.341828
2018-10-11T13:46:55.000Z, 95.767164, 92.946464, 91.413594, 93.934753, 90.536911, 90.086884, 86.476702, 85.241208, 83.881384, 80.294221, 79.333071, 78.759736, 78.960559, 77.474357, 76.475665, 75.341106, 74.183521, 72.728678, 70.768671, 68.395342, 66.971198, 66.392584, 66.118267, 64.352396, 61.940384, 59.875351, 58.057320, 57.100284, 57.628280, 56.404460
2018-10-11T14:06:55.000Z, 96.342400, 92.275980, 91.966877, 94.301768, 89.151568, 89.296636, 86.152673, 83.937888, 80.607172, 78.068762, 77.448518, 77.421239, 76.804115, 75.577257, 74.340086, 73.112383, 72.537346, 72.543147, 72.909419, 70.345511, 68.089568, 66.834926, 66.284505, 65.831415, 64.372889, 62.369814, 61.083166, 59.826592, 59.469659, 57.592956
2018-10-11T14:26:55.000Z, 96.855533, 94.345203, 91.982593, 94.192887, 89.560978, 89.302156, 86.953107, 84.598780, 81.656160, 80.238513, 80.308755, 78.930356, 78.815252, 77.424371, 76.104117, 75.071120, 73.620386, 72.498278, 72.225222, 71.398680, 70.834759, 70.139835, 69.320737, 68.621865, 67.715513, 67.061873, 66.095414, 65.046580, 64.460491, 62.140391
2018-10-11T14:46:55.000Z, 95.146290, 92.523676, 92.235940, 94.942161, 90.253151, 89.863125, 89.495010, 86.578925, 83.634761, 81.910333, 81.820714, 79.901463, 79.458769, 78.964965, 78.508679, 78.462463, 78.031350, 77.548559, 77.166124, 76.811465, 76.336054, 76.052615, 75.799917, 75.177806, 74.812231, 74.241571, 73.590858, 72.771134, 72.253565, 69.638909
2018-10-11T15:06:55.000Z, 92.553117, 92.946019, 93.004858, 93.832954, 90.784944, 91.031721, 88.177388, 86.334418, 84.020552, 83.047885, 82.321426, 80.511740, 80.351576, 79.129979, 78.623009, 78.572613, 77.791728, 77.392713, 76.967213, 76.686530, 76.198841, 75.917118, 75.625334, 75.119474, 74.786626, 74.342301, 73.741772, 73.025705, 72.658154, 69.918777
2018-10-11T15:26:55.000Z, 93.274363, 91.156863, 90.919484, 92.603685, 90.518018, 90.626807, 89.835543, 87.074595, 83.042034, 80.117692, 79.655222, 79.124949, 78.267334, 76.736555, 75.552384, 74.608704, 73.113712, 71.965015, 71.193494, 70.505664, 69.573659, 69.078804, 68.564152, 67.518660, 66.860255, 66.226784, 65.638961, 64.808365, 64.404529, 62.152403
2018-10-11T15:46:55.000Z, 92.548740, 92.967057, 92.106103, 95.235347, 92.606418, 90.732993, 89.661863, 89.476179, 85.983611, 82.690197, 81.489436, 82.258216, 83.852063, 83.241935, 83.460121, 83.739011, 84.162211, 84.188591, 83.131475, 82.410435, 81.160852, 78.918193, 76.287735, 73.187431, 71.050513, 69.879747, 69.036782, 68.306723, 67.873427, 65.439241
2018-10-11T16:06:55.000Z, 93.552136, 92.668029, 92.889839, 94.852676, 91.534181, 90.452833, 89.123853, 86.464625, 84.763173, 81.580848, 80.780996, 79.150159, 79.519949, 77.925771, 77.630221, 77.748453, 77.812520, 77.455120, 75.621635, 74.865141, 74.594197, 73.536793, 72.348170, 71.686905, 71.011572, 70.320666, 69.627735, 68.868206, 68.732160, 66.692751
2018-10-11T16:26:55.000Z, 90.957260, 91.408692, 92.348578, 94.712342, 92.576186, 91.689093, 90.027249, 87.605491, 84.590138, 81.658180, 80.626729, 80.153117, 79.899872, 79.197542, 78.006662, 77.491894, 76.681536, 76.166088, 75.789462, 75.374700, 74.454849, 73.588070, 73.168145, 72.353998, 71.767049, 71.206021, 70.655009, 70.085759, 70.067652, 67.993098
2018-10-11T16:46:55.000Z, 92.281443, 91.606520, 92.157874, 95.439936, 92.958865, 91.939347, 89.392576, 87.546491, 87.437939, 84.612804, 84.672690, 83.027573, 84.088934, 83.223800, 83.965177, 81.435397, 78.541815, 77.181026, 76.463029, 76.240687, 75.382086, 75.100846, 74.720942, 73.996462, 73.411286, 72.803995, 72.076649, 71.321496, 70.993017, 68.539909
2018-10-11T17:06:55.000Z, 93.696741, 93.243226, 94.167598, 96.202933, 96.199523, 93.434013, 90.276127, 86.100024, 85.769220, 82.254948, 83.269338, 81.760533, 82.255035, 80.022345, 78.688224, 78.244687, 77.584448, 77.175924, 77.184661, 76.792059, 76.400006, 75.869263, 75.707124, 75.178476, 74.883131, 74.275740, 73.603205, 72.514488, 71.830923, 69.120555
2018-10-11T17:26:55.000Z, 93.705353, 93.804726, 94.028664, 98.285170, 96.769642, 93.913204, 89.396435, 86.510233, 85.377667, 83.231905, 81.124395, 80.178185, 79.855882, 78.297001, 77.051711, 76.926372, 76.105923, 75.478177, 75.297233, 74.905158, 74.685777, 74.105357, 73.736291, 73.399285, 72.998943, 72.678819, 72.006465, 70.770948, 70.135993, 67.366963
2018-10-11T17:46:55.000Z, 93.733266, 94.207926, 94.412719, 99.064761, 98.364431, 96.251310, 90.983580, 85.817116, 84.555257, 82.463328, 81.925620, 81.008355, 80.531968, 78.652971, 76.184500, 75.537698, 74.553212, 73.266494, 72.429310, 71.783117, 71.312530, 70.987437, 70.256972, 69.668606, 69.150097, 68.527212, 67.765661, 67.086586, 66.787983, 64.425625
2018-10-11T18:06:55.000Z, 93.141439, 93.943159, 94.146675, 97.425924, 98.415385, 95.571494, 89.489419, 86.698075, 84.388419, 84.366136, 83.081831, 81.310962, 81.133665, 79.628770, 77.545380, 76.634792, 75.233321, 74.014603, 73.487972, 73.728571, 74.015732, 73.655787, 73.952509, 75.486978, 77.295895, 75.799900, 72.947817, 70.505240, 67.764164, 63.785689
2018-10-11T18:26:55.000Z, 93.367996, 92.626110, 92.385309, 95.970733, 94.382676, 93.124557, 88.510107, 84.651546, 82.814266, 81.362325, 81.192858, 78.960887, 78.412042, 77.542835, 76.314391, 74.463183, 73.224995, 72.074760, 72.026961, 74.708482, 76.405626, 74.937523, 75.276753, 75.675598, 77.569558, 77.318001, 77.083301, 75.553871, 71.723805, 65.913393
2018-10-11T18:46:55.000Z, 93.071668, 92.964864, 92.767710, 96.707677, 94.964954, 93.497336, 87.776200, 83.606457, 80.299942, 78.988689, 78.978403, 78.090057, 77.189262, 76.270354, 75.597569, 72.589399, 71.272630, 69.866495, 70.402108, 73.349231, 70.844403, 73.663682, 73.796527, 76.222297, 78.521378, 79.792138, 79.003443, 76.827936, 73.347716, 70.902123
2018-10-11T19:06:55.000Z, 92.819337, 93.916493, 94.733363, 98.222454, 95.607860, 93.737000, 88.441946, 84.431918, 82.588790, 79.599649, 78.832895, 78.068249, 78.027442, 77.811280, 80.446418, 74.957858, 74.478224, 72.194858, 70.115125, 69.128689, 67.443517, 64.984618, 63.133969, 61.200838, 59.996489, 59.535241, 59.496344, 59.926290, 60.086356, 58.323466
2018-10-11T19:26:55.000Z, 92.599673, 91.147859, 91.859084, 94.994992, 92.842718, 92.184558, 87.067010, 83.185698, 81.071404, 78.707447, 78.830313, 78.317472, 77.438565, 77.093733, 76.766045, 74.804008, 71.967404, 70.104893, 70.568548, 71.168192, 67.377938, 68.357318, 69.313703, 67.964555, 67.349187, 67.419028, 67.239699, 66.640127, 62.760696, 58.832714
2018-10-11T19:46:55.000Z, 92.173763, 92.620487, 91.648064, 95.763374, 94.915906, 92.206399, 87.574351, 84.091375, 81.907898, 80.184651, 81.272345, 81.375527, 80.271016, 79.812329, 79.479827, 77.702360, 76.538275, 73.988150, 71.522381, 72.410051, 70.246771, 68.638715, 68.797579, 68.688128, 70.009195, 72.014275, 72.447686, 69.129446, 64.755535, 59.485521
2018-10-11T20:06:55.000Z, 91.953519, 91.506862, 91.516537, 96.014253, 94.572404, 93.119165, 86.448279, 83.126092, 81.980913, 78.089371, 77.956205, 77.490132, 77.191381, 75.614790, 74.382053, 73.226441, 71.784034, 70.803970, 69.875711, 69.274284, 68.624680, 68.210074, 67.737085, 67.164145, 66.759993, 66.273533, 65.652946, 64.937780, 64.630418, 62.230443
2018-10-11T20:26:55.000Z, 92.469619, 90.404226, 89.865766, 91.685490, 90.032604, 89.736824, 84.650250, 81.105235, 79.445162, 77.990073, 77.356694, 76.363289, 77.273505, 75.533755, 74.011127, 72.653304, 72.020294, 71.737891, 72.169763, 74.025820, 72.238647, 72.102320, 70.996207, 69.997132, 70.109207, 69.411841, 68.621976, 66.816663, 64.755357, 62.025167
2018-10-11T20:46:55.000Z, 93.372020, 90.337457, 90.048244, 92.137257, 90.839215, 89.976547, 84.784889, 81.578970, 80.327340, 79.605511, 78.857733, 77.972574, 77.017691, 76.334967, 74.632434, 73.720611, 73.018187, 72.680973, 72.848371, 74.645828, 73.481759, 72.293522, 71.781940, 70.869229, 70.725459, 70.226292, 69.064648, 67.725770, 67.016898, 64.469145
2018-10-11T21:06:55.000Z, 92.706931, 91.195455, 91.301718, 91.899993, 90.206189, 89.613926, 84.887722, 82.183722, 79.392682, 78.179556, 77.215679, 75.952083, 75.117019, 74.744225, 73.360596, 72.367608, 72.071381, 71.605054, 71.223339, 70.687977, 70.305120, 70.058442, 69.879449, 69.319449, 68.910882, 68.397794, 67.879037, 67.075545, 66.640939, 64.168942
2018-10-11T21:26:55.000Z, 93.759817, 92.343671, 94.334013, 95.631405, 91.614409, 89.746298, 86.235504, 83.008539, 82.029762, 79.872265, 79.179904, 78.452129, 78.265412, 76.712037, 75.086622, 73.165069, 71.301141, 70.527054, 70.252796, 70.013718, 69.529648, 68.582483, 67.955564, 67.542074, 66.955734, 66.614850, 65.691518, 64.601540, 63.719678, 61.313909
2018-10-11T21:46:55.000Z, 93.102884, 92.079483, 91.245769, 94.904961, 93.840773, 91.789950, 85.925457, 81.910849, 79.919543, 78.363933, 77.362514, 76.445153, 76.194468, 75.323953, 73.233465, 72.475344, 71.646808, 71.245327, 70.619232, 70.541491, 69.688529, 69.172806, 68.821355, 67.907334, 67.397108, 66.687939, 65.794748, 64.995430, 64.809204, 62.794512
2018-10-11T22:06:55.000Z, 94.037929, 92.282347, 91.748934, 94.876123, 92.554170, 90.979039, 86.676939, 82.331080, 79.371780, 76.926147, 77.057491, 76.599005, 75.385177, 74.726540, 73.983572, 73.871460, 73.591813, 73.266283, 73.083931, 72.692876, 72.327959, 72.205106, 71.953819, 71.399821, 71.049661, 70.608187, 70.210064, 69.892325, 70.789128, 70.043938
2018-10-11T22:26:55.000Z, 93.256747, 92.378610, 93.446567, 94.999959, 94.451032, 91.424737, 86.601869, 82.128712, 78.880367, 78.215506, 78.044765, 77.326261, 76.601624, 75.859253, 74.973569, 74.770568, 74.745790, 74.566429, 74.360745, 74.432261, 74.050487, 73.772447, 73.531800, 72.892384, 72.542834, 72.073015, 71.416148, 70.627693, 70.269467, 67.726264
2018-10-11T22:46:55.000Z, 93.471715, 91.913151, 93.000433, 95.760435, 93.753464, 91.031078, 87.563549, 82.161662, 79.938814, 79.257954, 78.245866, 78.326783, 76.588187, 75.720117, 74.680574, 74.176879, 73.833131, 73.382676, 73.063946, 72.805088, 72.390787, 72.181663, 71.955018, 71.325188, 70.989673, 70.491420, 69.823532, 68.917548, 68.441228, 65.969676
2018-10-11T23:06:55.000Z, 94.173400, 94.927817, 94.129185, 96.611162, 94.156481, 91.727790, 86.424055, 81.434854, 80.184770, 78.540262, 78.010520, 79.535036, 79.125053, 78.019897, 76.451139, 74.682254, 73.454151, 72.229677, 71.180054, 70.446750, 69.966724, 69.517697, 69.197492, 68.641226, 68.239699, 67.990401, 67.468359, 66.465946, 65.975874, 63.522162
2018-10-11T23:26:55.000Z, 94.403790, 94.463238, 92.984497, 94.676626, 93.439463, 89.907901, 84.432242, 81.129874, 78.057879, 76.997951, 76.399755, 76.286351, 75.707981, 75.190951, 73.935728, 73.267804, 72.497644, 72.114009, 70.870954, 69.928777, 69.053804, 68.463181, 67.957843, 67.407505, 66.970692, 66.834387, 66.439244, 65.316587, 64.640978, 62.284074
2018-10-11T23:46:55.000Z, 92.895416, 91.411193, 91.630070, 94.221995, 92.645864, 90.572191, 85.434556, 80.459146, 78.166316, 77.391614, 76.969702, 75.882780, 74.953122, 73.198755, 71.266481, 70.340518, 70.067097, 69.514525, 68.165158, 67.314752, 66.697993, 66.658355, 66.098744, 65.536249, 65.067389, 64.772791, 64.214020, 63.393151, 62.910691, 60.650127
2018-10-12T00:06:55.000Z, 93.830558, 92.368924, 91.561877, 94.687938, 92.524903, 89.222959, 83.867046, 79.151759, 76.631992, 76.040912, 75.874193, 75.096010, 74.790195, 73.077599, 71.158950, 70.417537, 70.001845, 69.605828, 68.491171, 67.947523, 67.667793, 67.304330, 66.957723, 66.252382, 65.872695, 65.908241, 65.599806, 64.178805, 63.203946, 60.881497
2018-10-12T00:26:55.000Z, 93.613659, 90.685475, 90.382512, 92.773573, 90.997332, 88.662306, 84.041395, 79.473475, 76.658445, 75.917789, 75.807968, 75.665073, 74.664819, 74.014676, 72.429253, 72.312863, 72.254046, 71.923487, 71.346067, 70.905611, 70.591888, 70.410960, 70.086189, 69.529643, 69.176823, 68.845786, 68.450091, 67.310590, 66.588679, 64.065469
2018-10-12T00:46:55.000Z, 93.461767, 91.573101, 92.005899, 93.942010, 93.116686, 90.280373, 86.087908, 82.164737, 78.740620, 77.964526, 78.018634, 76.702597, 77.074128, 76.325676, 75.088330, 74.974029, 74.792109, 74.753429, 74.646701, 74.628960, 74.280214, 74.108851, 73.761249, 73.210629, 72.761777, 72.368549, 71.708151, 70.690791, 70.196091, 67.602442
2018-10-12T01:06:55.000Z, 91.906911, 91.321133, 91.732344, 93.267866, 91.374620, 88.741876, 84.062137, 80.690398, 77.777198, 76.790525, 76.757417, 76.959741, 76.907498, 76.048839, 75.412787, 75.499002, 75.492908, 75.278822, 75.116246, 74.899887, 74.462802, 74.106731, 73.977565, 73.418565, 72.860010, 72.493427, 71.752955, 70.934862, 70.414853, 67.855214
2018-10-12T01:26:55.000Z, 92.732255, 91.457138, 90.874720, 93.253165, 89.212515, 88.296945, 83.410213, 79.656305, 77.435377, 76.308341, 76.106557, 75.708800, 75.649600, 74.599805, 73.271452, 73.040943, 72.663078, 72.476693, 71.997596, 71.727782, 71.122888, 70.831955, 70.533693, 69.952875, 69.482999, 69.211264, 68.416158, 67.440508, 66.915032, 64.392862
2018-10-12T01:46:55.000Z, 91.881466, 91.239016, 90.497366, 92.785166, 89.362353, 87.787254, 83.523947, 80.300520, 78.376562, 77.624932, 78.015736, 76.957292, 75.467207, 75.321263, 73.663070, 72.401781, 71.802698, 71.288633, 71.060670, 71.086426, 70.416449, 69.599071, 68.757262, 67.873625, 67.389235, 66.843494, 66.362392, 65.459358, 64.814427, 62.504952
2018-10-12T02:06:55.000Z, 91.307655, 90.864138, 91.051959, 93.748422, 90.568638, 89.704793, 84.058538, 80.726187, 79.232892, 79.125469, 79.289658, 77.766464, 77.131976, 76.754476, 76.127150, 76.841902, 77.681101, 79.403748, 79.347432, 76.017024, 73.841069, 73.454890, 76.297012, 78.695017, 74.939047, 72.188039, 71.121166, 71.082851, 71.352264, 69.919800
2018-10-12T02:26:55.000Z, 91.792159, 91.118862, 90.437079, 92.403783, 89.292184, 88.196632, 84.377490, 80.917710, 79.294635, 79.175956, 79.534895, 78.846000, 78.459554, 78.441677, 78.377605, 78.183404, 78.231126, 78.260339, 77.739052, 75.221574, 74.354602, 74.016210, 74.741686, 74.759807, 73.017606, 72.030735, 71.639637, 71.775735, 73.184678, 71.348979
2018-10-12T02:46:55.000Z, 93.373781, 91.748611, 91.637314, 93.067986, 90.315330, 89.398597, 84.735353, 81.217758, 79.118364, 79.291831, 79.805053, 78.440477, 78.647901, 78.735975, 78.737990, 78.675848, 78.660470, 78.700958, 77.976828, 76.494520, 75.693868, 75.606090, 75.399512, 74.926478, 74.287791, 73.598298, 72.878754, 72.139432, 71.803353, 69.335672
2018-10-12T03:06:55.000Z, 94.626586, 91.238061, 91.494647, 91.549600, 90.052650, 88.737029, 84.527374, 81.523847, 81.423939, 82.509258, 82.380849, 81.321122, 80.981588, 80.298983, 80.037358, 80.072014, 80.304748, 80.431012, 79.858737, 77.736619, 76.879562, 76.700242, 77.313712, 76.929412, 75.861683, 75.735559, 76.742976, 79.165369, 81.905181, 81.479403
2018-10-12T03:26:55.000Z, 94.230204, 91.655373, 91.221796, 93.313846, 89.093315, 87.960899, 83.432442, 82.600545, 81.153852, 81.974732, 82.292825, 81.174544, 80.859851, 81.126407, 81.002893, 81.363087, 81.422813, 81.818741, 81.404426, 79.437871, 78.616976, 78.380482, 79.459989, 81.001183, 77.881605, 76.418160, 75.601114, 75.105029, 75.104517, 72.797780
2018-10-12T03:46:55.000Z, 95.339627, 92.164834, 91.295316, 93.690049, 90.627795, 88.354314, 85.360076, 83.512551, 82.468508, 83.877990, 83.989185, 81.888581, 81.442602, 82.382398, 81.947836, 81.645462, 81.535550, 80.904799, 80.332707, 79.071429, 78.432201, 78.088633, 77.962967, 77.704781, 76.744006, 76.147593, 75.532847, 75.049986, 75.094542, 73.304744
2018-10-12T04:06:55.000Z, 95.532231, 93.841569, 93.093369, 94.669228, 91.023804, 89.364491, 85.785178, 83.529668, 81.650141, 82.437429, 82.436260, 82.010946, 81.974265, 82.251588, 82.055784, 81.805127, 81.817772, 81.525348, 81.143776, 80.205997, 79.601248, 79.091553, 79.012355, 78.203162, 77.824591, 77.702605, 78.977632, 79.615271, 82.430920, 82.688450
2018-10-12T04:26:55.000Z, 96.637461, 93.613719, 92.558421, 94.726864, 92.601612, 90.847059, 85.205846, 81.697040, 79.488266, 79.829610, 79.986778, 79.575780, 80.339550, 81.046093, 81.180354, 81.216530, 81.401929, 81.344004, 81.096132, 79.925304, 79.363925, 79.181920, 79.035366, 78.672888, 77.776835, 77.130061, 76.444114, 75.643700, 75.334578, 72.833571
2018-10-12T04:46:55.000Z, 95.618150, 93.169377, 91.385759, 93.839952, 92.047658, 90.608780, 85.263423, 81.655764, 79.750095, 79.756010, 80.456033, 80.782098, 81.270357, 82.137443, 82.530530, 82.728982, 82.849667, 82.767448, 82.548553, 81.703303, 81.331883, 81.059717, 80.793323, 80.253052, 79.630995, 79.065280, 78.482659, 77.681226, 77.402059, 74.800230
2018-10-12T05:06:55.000Z, 95.848236, 94.016621, 92.467488, 94.204662, 92.042243, 90.260971, 85.200327, 81.798195, 80.740822, 80.549171, 81.159593, 81.119316, 81.405839, 82.242696, 82.640543, 82.789156, 82.847333, 82.927850, 82.608004, 81.900428, 81.425323, 81.140150, 80.815238, 80.320577, 79.755548, 79.266957, 78.819271, 78.298064, 79.020095, 77.828988
2018-10-12T05:26:55.000Z, 95.574603, 93.467040, 91.179170, 93.630659, 91.607101, 90.826465, 85.279499, 81.093657, 80.531132, 80.278103, 80.759119, 81.099406, 81.862743, 82.449348, 82.974351, 83.226177, 83.171181, 83.147333, 82.944075, 82.092470, 81.641171, 81.381613, 81.055399, 80.631845, 79.901988, 79.233905, 78.470298, 77.685480, 77.253390, 74.620347
2018-10-12T05:46:55.000Z, 94.449316, 92.437489, 92.878595, 94.746435, 91.262152, 90.316214, 84.978431, 81.725476, 80.796576, 80.796279, 81.500237, 81.996923, 81.913187, 82.691774, 82.890836, 83.105273, 83.162315, 83.271654, 83.232842, 82.340533, 81.829703, 81.565563, 81.467454, 81.238492, 80.203458, 79.438927, 78.729089, 77.883108, 77.480222, 74.851250
2018-10-12T06:06:55.000Z, 94.810787, 93.012218, 92.003559, 94.800941, 91.623954, 89.464458, 86.034116, 82.917190, 81.831007, 81.468519, 82.415797, 82.070665, 82.728317, 83.228517, 83.035227, 83.167854, 83.372642, 83.508731, 83.627742, 82.324177, 81.548476, 81.276526, 81.318244, 81.712828, 80.278645, 79.121946, 78.331759, 77.579986, 77.185489, 74.690107
2018-10-12T06:26:55.000Z, 95.111468, 92.829952, 91.676340, 93.697181, 91.817405, 89.558596, 86.200202, 83.889225, 82.672067, 81.955660, 82.759040, 82.132440, 82.942056, 83.411207, 83.687985, 84.135762, 84.174194, 84.430281, 84.501599, 83.147617, 82.398372, 82.088744, 82.249322, 83.019345, 81.398230, 80.117383, 79.386169, 78.714139, 78.611590, 76.492902
2018-10-12T06:46:55.000Z, 96.338259, 93.754519, 93.677965, 94.151243, 92.757788, 90.999873, 88.513117, 83.955100, 82.563410, 82.197474, 82.895535, 82.253811, 83.128340, 83.487535, 83.359880, 83.459351, 83.603141, 83.924039, 84.008682, 82.690650, 81.703283, 81.342495, 81.510776, 82.355747, 81.135542, 79.250231, 78.631039, 78.009161, 78.321408, 76.801298
2018-10-12T07:06:55.000Z, 94.695075, 92.428565, 91.828318, 93.756007, 91.322769, 89.207225, 85.777828, 82.744673, 81.336418, 80.978216, 82.364177, 82.443590, 83.046103, 83.971461, 84.910054, 85.630452, 86.792927, 88.640567, 88.129247, 85.198622, 83.569071, 83.322090, 86.482606, 89.038237, 85.654478, 82.423642, 81.750427, 83.112109, 85.635002, 86.738402
2018-10-12T07:26:55.000Z, 94.365099, 91.366384, 91.476722, 93.582344, 90.795651, 89.327128, 84.672375, 81.907401, 81.103078, 80.127186, 81.313528, 81.224774, 81.715312, 82.472990, 82.870506, 83.208478, 83.254968, 83.425950, 83.040811, 82.107338, 81.523620, 81.205933, 81.163358, 81.250216, 79.900860, 79.126199, 78.374622, 77.735786, 77.531333, 74.880075
2018-10-12T07:46:55.000Z, 95.183388, 92.736852, 92.540293, 95.313891, 90.404586, 88.847140, 84.885427, 83.060127, 81.377256, 81.267484, 82.367521, 82.228797, 83.403972, 84.005227, 83.710535, 83.832846, 83.902928, 83.887669, 83.564646, 82.845763, 82.370838, 82.012778, 81.713993, 81.229415, 80.480841, 79.847966, 79.149374, 78.504426, 78.339731, 75.972222
2018-10-12T08:06:55.000Z, 94.518833, 93.257914, 92.708083, 94.625981, 91.207082, 89.444198, 85.298235, 82.038892, 80.759537, 80.704927, 81.495153, 81.710897, 82.541719, 83.159671, 83.585791, 83.756268, 83.686664, 83.647025, 83.340725, 82.657271, 82.229199, 81.857114, 81.531351, 80.824639, 80.288641, 79.658709, 78.937344, 78.178729, 77.769421, 75.133011
2018-10-12T08:26:55.000Z, 94.284613, 92.914175, 91.730869, 93.173339, 90.957483, 88.989418, 85.489655, 82.506868, 81.184687, 80.794411, 81.783847, 81.379495, 81.686597, 82.531912, 82.643796, 83.007200, 83.099070, 83.086433, 82.708304, 81.833574, 81.152288, 80.922035, 80.504076, 79.922755, 79.308311, 78.655832, 78.044377, 77.433060, 77.778036, 75.918280
2018-10-12T08:46:55.000Z, 94.881953, 92.928222, 92.411653, 94.323753, 90.713613, 89.197158, 85.779628, 82.038513, 80.649971, 80.663327, 81.507607, 81.926871, 82.588577, 83.480817, 83.816640, 84.050013, 84.113444, 84.135160, 83.872261, 83.122789, 82.592860, 82.318185, 81.946313, 81.449324, 80.864918, 80.281628, 79.630006, 78.928293, 78.851425, 76.486340
2018-10-12T09:06:55.000Z, 94.547318, 92.087266, 91.960617, 93.962767, 91.378937, 89.921129, 86.242800, 81.721214, 80.474713, 79.582728, 80.065588, 80.797859, 81.767579, 82.116613, 82.630457, 83.081920, 83.066241, 82.939594, 82.637456, 81.748373, 81.222435, 80.903253, 80.637883, 79.961386, 79.367123, 78.740611, 78.082278, 77.365871, 77.262108, 74.910641
